,id,name,lat,lng,category,address,address2,city,state,postal,country,phone,web,features,modalities,searchGoogle,search,ct,ct_areas,echo,echo_areas,mr,mr_areas,nuclear,nuclear_areas,vascular,vascular_areas,pediatric_echo,pediatric_echo_areas,ct-dental,ct-dental_areas,stenting,stenting_areas,vein_center,vein_center_areas,cardiac_electrophysiology,cardiac_electrophysiology_areas,cardiovascular_catheterization,cardiovascular_catheterization_areas,jrcdms,jrcdms_areas
14,15,"Mitchell Clinic, Ltd.",43.702043,-98.03509,granted,818 West Havens,,Mitchell,SD,57301,USA,,,,nuclear,"www.google.com/search?q=Mitchell+Clinic,+Ltd.","Mitchell Clinic, Ltd. Mitchell",,,,,,,"Nov 30, 2023",Myocardial Perfusion Imaging,,,,,,,,,,,,,,,,
15,16,Monument Health Heart and Vascular Institute,44.044167,-103.219312,granted,353 Fairmont Boulevard,,Rapid City,SD,57701,USA,,,,nuclear,www.google.com/search?q=Monument+Health+Heart+and+Vascular+Institute,Monument Health Heart and Vascular Institute Rapid City,,,,,,,"Sep 30, 2023",Myocardial Perfusion Imaging,,,,,,,,,,,,,,,,
16,17,Monument Health Heart and Vascular Institute,44.044186,-103.219322,multigranted,353 Fairmont Blvd,,Rapid City,SD,57701,USA,,www.monument.health,,"vascular, echo",,Monument Health Heart and Vascular Institute Rapid City,,,"Oct 31, 2023",Adult Transthoracic,,,,,"Sep 30, 2023",Extracranial Cerebrovascular Testing,,,,,,,,,,,,,,
17,18,Monument Health Heart and Vascular Institute,44.4987,-103.855196,multigranted,1420 North Tenth Street,,Spearfish,SD,57783,USA,,www.monument.health,,"vascular, echo",,Monument Health Heart and Vascular Institute Spearfish,,,"Oct 31, 2023",Adult Transthoracic,,,,,"Sep 30, 2023",Extracranial Cerebrovascular Testing,,,,,,,,,,,,,,
18,19,North Central Heart Clinic,43.489926,-96.782441,granted,4520 West 69th Street,,Sioux Falls,SD,57108,USA,,,,nuclear,www.google.com/search?q=North+Central+Heart+Clinic,North Central Heart Clinic Sioux Falls,,,,,,,"Nov 30, 2023",Myocardial Perfusion Imaging,,,,,,,,,,,,,,,,
19,20,Physicians Vein Clinic,43.715609,-98.007785,granted,1222 E. 7th Ave,,Mitchell,SD,57301,USA,,physiciansveinclinics.com,,vascular,,Physicians Vein Clinic Mitchell,,,,,,,,,"May 31, 2025",Peripheral Venous Testing,,,,,,,,,,,,,,
20,21,Physicians Vein Clinics,44.890059,-97.075765,granted,2420 9th Ave. SE,,Watertown,SD,57201,USA,,www.physiciansveinclinics.com,,vascular,,Physicians Vein Clinics Watertown,,,,,,,,,"May 31, 2025",Peripheral Venous Testing,,,,,,,,,,,,,,
21,22,Physicians Vein Clinics,43.500289,-96.771081,granted,3401 S Kelley Ave,,Sioux Falls,SD,57106,USA,,,,vascular,www.google.com/search?q=Physicians+Vein+Clinics,Physicians Vein Clinics Sioux Falls,,,,,,,,,"May 31, 2025",Peripheral Venous Testing,,,,,,,,,,,,,,
22,23,Platte Community Hospital And Health Center,43.449276,-98.944731,granted,601 East 7th Street,Box 200,Platte,SD,57369,USA,,,,nuclear,www.google.com/search?q=Platte+Community+Hospital+And+Health+Center,Platte Community Hospital And Health Center Platte,,,,,,,"Nov 30, 2023",General Nuclear Medicine,,,,,,,,,,,,,,,,
23,24,"Sioux Falls Cardiovascular, PC",43.483676,-96.72746,granted,6709 S Minnesota Ave,Suite 101,Sioux Falls,SD,57108,USA,,,,echo,"www.google.com/search?q=Sioux+Falls+Cardiovascular,+PC","Sioux Falls Cardiovascular, PC Sioux Falls",,,"Aug 31, 2024","Adult Stress, Adult Transthoracic",,,,,,,,,,,,,,,,,,,,
24,25,"Yankton Medical Clinic, P.C.",42.876202,-97.409761,multigranted,1104 West Eighth Street,,Yankton,SD,57078,USA,,,,"vascular, echo","www.google.com/search?q=Yankton+Medical+Clinic,+P.C.","Yankton Medical Clinic, P.C. Yankton",,,"Nov 30, 2023","Adult Stress, Adult Transthoracic",,,,,"Oct 30, 2022 | Aug 31, 2025","Peripheral Arterial Testing, Peripheral Venous Testing | Extracranial Cerebrovascular Testing",,,,,,,,,,,,,,
