,id,name,lat,lng,category,address,address2,city,state,postal,country,phone,web,features,modalities,searchGoogle,search,ct,ct_areas,echo,echo_areas,mr,mr_areas,nuclear,nuclear_areas,vascular,vascular_areas,pediatric_echo,pediatric_echo_areas,ct-dental,ct-dental_areas,stenting,stenting_areas,vein_center,vein_center_areas,cardiac_electrophysiology,cardiac_electrophysiology_areas,cardiovascular_catheterization,cardiovascular_catheterization_areas,jrcdms,jrcdms_areas
32,33,Beth Israel Deaconess Hospital - Plymouth,41.944861,-70.645619,granted,275 Sandwich Street,,Plymouth,MA,02360,USA,,,,echo,www.google.com/search?q=Beth+Israel+Deaconess+Hospital+-+Plymouth,Beth Israel Deaconess Hospital - Plymouth Plymouth,,,"Jun 30, 2025",Adult Transthoracic,,,,,,,,,,,,,,,,,,,,
33,34,Beth Israel Deaconess Hospital Plymouth,41.944246,-70.64472,granted,275 Sandwich St,,Plymouth,MA,02360,USA,,,,cardiovascular_catheterization,www.google.com/search?q=Beth+Israel+Deaconess+Hospital+Plymouth,Beth Israel Deaconess Hospital Plymouth Plymouth,,,,,,,,,,,,,,,,,,,,,"Sep 30, 2022","Adult Diagnostic Catheterization, Percutaneous Coronary Intervention",,
34,35,Beth Israel Deaconess Hospital Plymouth,41.944861,-70.645619,granted,275 Sandwich Street,,Plymouth,MA,02360,USA,,,,vascular,www.google.com/search?q=Beth+Israel+Deaconess+Hospital+Plymouth,Beth Israel Deaconess Hospital Plymouth Plymouth,,,,,,,,,"Apr 30, 2023","Extracranial Cerebrovascular Testing, Peripheral Arterial Testing, Peripheral Venous Testing",,,,,,,,,,,,,,
35,36,Beth Israel Deaconess Hospital-Needham,42.277552,-71.237361,granted,148 Chestnut Street,,Needham,MA,02492,USA,,,,echo,www.google.com/search?q=Beth+Israel+Deaconess+Hospital-Needham,Beth Israel Deaconess Hospital-Needham Needham,,,"Oct 31, 2022","Adult Stress, Adult Transesophageal, Adult Transthoracic",,,,,,,,,,,,,,,,,,,,
36,37,Beth Israel Deaconess Medical Center,42.338261,-71.108813,granted,1 Deaconess Road,"WC, Baker Building, Room BA-301",Boston,MA,02215,USA,,,,echo,www.google.com/search?q=Beth+Israel+Deaconess+Medical+Center,Beth Israel Deaconess Medical Center Boston,,,"Dec 31, 2022","Adult Stress, Adult Transesophageal, Adult Transthoracic",,,,,,,,,,,,,,,,,,,,
37,38,Beth Israel Deaconess Plymouth Hospital Plastic and Reconstructive Surgery and Vein Center,41.940314,-70.652377,multigranted,275 Sandwich Street,,Plymouth,MA,02360,USA,,www.bidplymouth.org,,"vein_center, vascular",,Beth Israel Deaconess Plymouth Hospital Plastic and Reconstructive Surgery and Vein Center Plymouth,,,,,,,,,"Apr 30, 2024",Peripheral Venous Testing,,,,,,,"Feb 28, 2023",Superficial Venous Evaluation and Management,,,,,,
38,39,Beth Israel Deconess Medical Center Non-Invasive Vascular Laboratory,42.347172,-71.102294,granted,West Campus,1 Deaconess Road,Boston,MA,02215,USA,,www.bidmc.org,,vascular,,Beth Israel Deconess Medical Center Non-Invasive Vascular Laboratory Boston,,,,,,,,,"Aug 31, 2024","Extracranial Cerebrovascular Testing, Peripheral Venous Testing",,,,,,,,,,,,,,
39,40,Beth Israel Lahey Health Anna Jaques Hospital,42.814606,-70.890227,granted,25 Highland Avenue,,Newburyport,MA,01950,USA,,,,vascular,www.google.com/search?q=Beth+Israel+Lahey+Health+Anna+Jaques+Hospital,Beth Israel Lahey Health Anna Jaques Hospital Newburyport,,,,,,,,,"Feb 28, 2023","Extracranial Cerebrovascular Testing, Peripheral Arterial Testing, Peripheral Venous Testing, Visceral Vascular Testing",,,,,,,,,,,,,,
40,41,Beverly Hospital at Danvers,42.585422,-70.970609,granted,480 Maple Street,,Danvers,MA,01923,USA,,www.beverlyhospital.org,,echo,,Beverly Hospital at Danvers Danvers,,,"Aug 31, 2024","Adult Stress, Adult Transthoracic",,,,,,,,,,,,,,,,,,,,
41,42,"BioCare Diagnostics Cardiology, Inc.",42.344033,-71.114884,granted,1180 Beacon Street,Suite 7C,Brookline,MA,02446,USA,,www.biocare.org,,echo,,"BioCare Diagnostics Cardiology, Inc. Brookline",,,"Sep 29, 2022","Adult Stress, Adult Transthoracic",,,,,,,,,,,,,,,,,,,,
42,43,Boston Cardiology-APHMFP,42.330368,-71.107617,granted,125 Parker Hill Avenue,"Suite 500, Fogg Building",Boston,MA,02120,USA,,,,echo,www.google.com/search?q=Boston+Cardiology-APHMFP,Boston Cardiology-APHMFP Boston,,,"Jul 31, 2024",Adult Transthoracic,,,,,,,,,,,,,,,,,,,,
43,44,Boston Children’s Hospital,42.337774,-71.105165,granted,300 Longwood Avenue,,Boston,MA,02115,USA,,,,pediatric_echo,www.google.com/search?q=Boston+Children’s+Hospital,Boston Children’s Hospital Boston,,,,,,,,,,,"Aug 31, 2023","Pediatric Transesophageal, Pediatric Transthoracic, Fetal",,,,,,,,,,,,
44,45,Boston Medical Center,42.34419,-71.03337,multigranted,1 Boston Medical Center Place,,Boston,MA,02118,USA,,www.bmc.org,,"ct, nuclear",,Boston Medical Center Boston,"Apr 30, 2024",Body CT,,,,,"Mar 31, 2025","Equilibrium Radionuclide Angiography, General Nuclear Medicine, Myocardial Perfusion Imaging, Other Cardiovascular Imaging, Positron Emission Tomography (PET)",,,,,,,,,,,,,,,,
45,46,Boston Medical Center,42.337401,-71.07206,granted,732 Harrison Avenue,Preston Family Building - 4th Floor,Boston,MA,02118,USA,,www.bmc.org/cardiovascularcenter/,,vascular,,Boston Medical Center Boston,,,,,,,,,"Nov 30, 2023","Extracranial Cerebrovascular Testing, Intracranial Cerebrovascular Testing, Peripheral Arterial Testing, Peripheral Venous Testing, Visceral Vascular Testing",,,,,,,,,,,,,,
46,47,Boston Medical Center,42.337401,-71.07206,granted,732 Harrison Avenue,Preston Family Building - 4th Floor,Boston,MA,02118,USA,,www.bmc.org,,echo,,Boston Medical Center Boston,,,"Dec 30, 2022","Adult Stress, Adult Transesophageal, Adult Transthoracic",,,,,,,,,,,,,,,,,,,,
47,48,Boston West Cardiology,42.36944,-71.248501,granted,20 Hope Avenue,Suite G07,Waltham,MA,02453,USA,,,,echo,www.google.com/search?q=Boston+West+Cardiology,Boston West Cardiology Waltham,,,"Jul 31, 2024",Adult Transthoracic,,,,,,,,,,,,,,,,,,,,
48,49,Bridgewater Primary Care and Cardiology,42.011924,-71.051746,granted,711 West Center Street,,West Bridgewater,MA,02379,,,,,nuclear,www.google.com/search?q=Bridgewater+Primary+Care+and+Cardiology,Bridgewater Primary Care and Cardiology West Bridgewater,,,,,,,"Jun 30, 2023",Myocardial Perfusion Imaging,,,,,,,,,,,,,,,,
49,50,"Bridgewater Primary Care and Cardiology, LLC",42.012063,-71.050888,granted,711 West Center Street,,West Bridgewater,MA,02379,USA,,www.bpcac.com,,vascular,,"Bridgewater Primary Care and Cardiology, LLC West Bridgewater",,,,,,,,,"Jan 31, 2023","Extracranial Cerebrovascular Testing, Peripheral Arterial Testing",,,,,,,,,,,,,,
50,51,"Bridgewater Primary Care and Cardiology, LLC",42.012063,-71.050888,granted,711 West Center Street,,West Bridgewater,MA,02379,USA,,,,echo,"www.google.com/search?q=Bridgewater+Primary+Care+and+Cardiology,+LLC","Bridgewater Primary Care and Cardiology, LLC West Bridgewater",,,"Oct 31, 2023","Adult Stress, Adult Transthoracic",,,,,,,,,,,,,,,,,,,,
51,52,Brigham and Women’s Echo Lab at 850 Boylston Street,42.326596,-71.149598,granted,850 Boylston Street,,Chestnut Hill,MA,02467,USA,,,,echo,www.google.com/search?q=Brigham+and+Women’s+Echo+Lab+at+850+Boylston+Street,Brigham and Women’s Echo Lab at 850 Boylston Street Chestnut Hill,,,"Jul 31, 2024",Adult Transthoracic,,,,,,,,,,,,,,,,,,,,
52,53,Brigham and Women’s Echo Lab at Foxborough,42.094325,-71.265356,granted,20 Patriot Place,,Foxborough,MA,02035,USA,,,,echo,www.google.com/search?q=Brigham+and+Women’s+Echo+Lab+at+Foxborough,Brigham and Women’s Echo Lab at Foxborough Foxborough,,,"Jul 31, 2024","Adult Stress, Adult Transthoracic",,,,,,,,,,,,,,,,,,,,
53,54,Brigham and Women’s Echo Lab at Westwood,42.14248,-71.419305,granted,100 Brigham Way,,Westwood,MA,02090,USA,,,,echo,www.google.com/search?q=Brigham+and+Women’s+Echo+Lab+at+Westwood,Brigham and Women’s Echo Lab at Westwood Westwood,,,"Jul 31, 2024",Adult Transthoracic,,,,,,,,,,,,,,,,,,,,
54,55,Brigham and Women’s Faulkner Hospital,42.30066,-71.127432,granted,1153 Centre Street,,Boston,MA,02130,USA,,www.partners.org,,vascular,,Brigham and Women’s Faulkner Hospital Boston,,,,,,,,,"Aug 31, 2024","Extracranial Cerebrovascular Testing, Peripheral Arterial Testing, Peripheral Venous Testing",,,,,,,,,,,,,,
55,56,Brigham and Women’s Faulkner Hospital,42.30066,-71.127432,granted,1153 Centre Street,,Boston,MA,02130,USA,,,,nuclear,www.google.com/search?q=Brigham+and+Women’s+Faulkner+Hospital,Brigham and Women’s Faulkner Hospital Boston,,,,,,,"Oct 30, 2022","General Nuclear Medicine, Myocardial Perfusion Imaging",,,,,,,,,,,,,,,,
56,57,Brigham and Women’s Faulkner Hospital Echo Lab,42.30066,-71.127432,granted,1153 Centre St,,Boston,MA,02130,USA,,,,echo,www.google.com/search?q=Brigham+and+Women’s+Faulkner+Hospital+Echo+Lab,Brigham and Women’s Faulkner Hospital Echo Lab Boston,,,"Feb 28, 2023",Adult Transthoracic,,,,,,,,,,,,,,,,,,,,
57,58,Brigham and Women’s Hospital,42.335814,-71.107434,granted,75 Francis Street,ASB1 Level L1,Boston,MA,02115,USA,,,,nuclear,www.google.com/search?q=Brigham+and+Women’s+Hospital,Brigham and Women’s Hospital Boston,,,,,,,"Dec 31, 2024","General Nuclear Medicine, Myocardial Perfusion Imaging, Other Cardiovascular Imaging, Positron Emission Tomography (PET)",,,,,,,,,,,,,,,,
58,59,Brigham and Women’s Hospital,42.335814,-71.107434,granted,75 Francis Street,,Boston,MA,02115,USA,,,,echo,www.google.com/search?q=Brigham+and+Women’s+Hospital,Brigham and Women’s Hospital Boston,,,"Jul 31, 2024","Adult Stress, Adult Transesophageal, Adult Transthoracic",,,,,,,,,,,,,,,,,,,,
59,60,Brigham and Women’s Hospital,42.335814,-71.107434,granted,75 Francis Street,,Boston,MA,02115,USA,,PARTNERS.ORG,,vascular,,Brigham and Women’s Hospital Boston,,,,,,,,,"Jun 30, 2023","Extracranial Cerebrovascular Testing, Peripheral Arterial Testing, Peripheral Venous Testing",,,,,,,,,,,,,,
60,61,Brigham and Women’s Hospital Division of Vascular Surgery,42.335954,-71.107661,granted,75 Francis Street,,Boston,MA,02115,USA,,,,vein_center,www.google.com/search?q=Brigham+and+Women’s+Hospital+Division+of+Vascular+Surgery,Brigham and Women’s Hospital Division of Vascular Surgery Boston,,,,,,,,,,,,,,,,,"May 31, 2023",Superficial Venous Evaluation and Management,,,,,,
61,62,Brigham and Women’s Surgical Associates Division of Vascular Surgery,42.195066,-70.943778,granted,51 Performance Drive,Suite 300,Weymouth,MA,02189,USA,,,,vein_center,www.google.com/search?q=Brigham+and+Women’s+Surgical+Associates+Division+of+Vascular+Surgery,Brigham and Women’s Surgical Associates Division of Vascular Surgery Weymouth,,,,,,,,,,,,,,,,,"Apr 30, 2023",Superficial Venous Evaluation and Management,,,,,,
62,63,Brigham and Womens Hospital,39.390897,-99.066067,granted,"272 Centre Street, 2nd Floor",BWH Vascular and Vein Care Center,Newton,MA,02458,USA,,www.brighamandwomens.org/veincenter,,vein_center,,Brigham and Womens Hospital Newton,,,,,,,,,,,,,,,,,"Aug 31, 2024",Superficial Venous Evaluation and Management,,,,,,
63,64,Brigham and Womens Hospital,42.094325,-71.265356,granted,20 Patriot Place,4th Floor,Foxborough,MA,02035,USA,,www.brighamandwomens.org/veincenter,,vein_center,,Brigham and Womens Hospital Foxborough,,,,,,,,,,,,,,,,,"Aug 31, 2024",Superficial Venous Evaluation and Management,,,,,,
64,65,"Burton D. Rabinowitz, MD, PC",42.374924,-71.134209,granted,300 Mount Auburn Street,"Doctors Office Building, Suite 511",Cambridge,MA,02138,USA,,,,echo,"www.google.com/search?q=Burton+D.+Rabinowitz,+MD,+PC","Burton D. Rabinowitz, MD, PC Cambridge",,,"Jul 31, 2025",Adult Transthoracic,,,,,,,,,,,,,,,,,,,,
65,66,BW MG HEALTHCARE CENTER,42.094325,-71.265356,granted,20 Patriot Place,,Foxboro,MA,02135,USA,,bwh.org,,vascular,,BW MG HEALTHCARE CENTER Foxboro,,,,,,,,,"Jun 30, 2023","Extracranial Cerebrovascular Testing, Peripheral Arterial Testing, Peripheral Venous Testing",,,,,,,,,,,,,,
66,67,"Cape Cardiology, MD PC",41.762631,-70.066287,granted,125 Underpass Rd.,,Brewster,MA,02631,USA,,,,echo,"www.google.com/search?q=Cape+Cardiology,+MD+PC","Cape Cardiology, MD PC Brewster",,,"Mar 31, 2024",Adult Transthoracic,,,,,,,,,,,,,,,,,,,,
67,68,Cape Cod Healthcare Heart and Vascular Institute at Cape Cod Hospital,41.654308,-70.273424,granted,27 Park Street,,Hyannis,MA,02601,USA,,www.capecodhealth.org,,vascular,,Cape Cod Healthcare Heart and Vascular Institute at Cape Cod Hospital Hyannis,,,,,,,,,"Nov 30, 2024","Extracranial Cerebrovascular Testing, Peripheral Arterial Testing, Peripheral Venous Testing",,,,,,,,,,,,,,
68,69,Cape Cod Healthcare Heart and Vascular Institute at Falmouth Hospital,41.564952,-70.621093,granted,100 Ter Huen Drive,,Falmouth,MA,02540,USA,,www.capecodhealth.org,,vascular,,Cape Cod Healthcare Heart and Vascular Institute at Falmouth Hospital Falmouth,,,,,,,,,"Nov 30, 2024","Extracranial Cerebrovascular Testing, Peripheral Arterial Testing, Peripheral Venous Testing",,,,,,,,,,,,,,
69,70,"Cape Cod Healthcare Heart and Vascular Institute at Falmouth Hospital MOB - James Knox, MD",41.564884,-70.620882,granted,90 Ter Heun Drive,,Falmouth,MA,02540,USA,,,,vascular,"www.google.com/search?q=Cape+Cod+Healthcare+Heart+and+Vascular+Institute+at+Falmouth+Hospital+MOB+-+James+Knox,+MD","Cape Cod Healthcare Heart and Vascular Institute at Falmouth Hospital MOB - James Knox, MD Falmouth",,,,,,,,,"Oct 31, 2023","Extracranial Cerebrovascular Testing, Peripheral Arterial Testing, Peripheral Venous Testing",,,,,,,,,,,,,,
70,71,Cape Cod Healthcare Heart and Vascular Institute at the Cardiovascular Center,41.656745,-70.272111,granted,25 Main Street,,Hyannis,MA,02601,USA,,www.capecodhealth.org,,vascular,,Cape Cod Healthcare Heart and Vascular Institute at the Cardiovascular Center Hyannis,,,,,,,,,"Nov 30, 2024","Extracranial Cerebrovascular Testing, Peripheral Arterial Testing, Peripheral Venous Testing",,,,,,,,,,,,,,
71,72,"Cape Cod Healthcare Heart and Vascular Institute Vein Center - James Knox, MD",41.564884,-70.620882,granted,90 Ter Heun Drive,,Falmouth,MA,02540,USA,,,,vein_center,"www.google.com/search?q=Cape+Cod+Healthcare+Heart+and+Vascular+Institute+Vein+Center+-+James+Knox,+MD","Cape Cod Healthcare Heart and Vascular Institute Vein Center - James Knox, MD Falmouth",,,,,,,,,,,,,,,,,"Dec 31, 2022",Superficial Venous Evaluation and Management,,,,,,
72,73,Cape Cod Hospital,41.65349,-70.27326,granted,"27 Park Street, Medical Staff Office",Medical Staff Office,Hyannis,MA,02601,USA,,,,echo,www.google.com/search?q=Cape+Cod+Hospital,Cape Cod Hospital Hyannis,,,"Apr 30, 2023","Adult Transesophageal, Adult Transthoracic",,,,,,,,,,,,,,,,,,,,
73,74,Cape Cod Hospital Cardiovascular Center,41.656745,-70.272111,granted,25 Main Street,,Hyannis,MA,02601,USA,,,,nuclear,www.google.com/search?q=Cape+Cod+Hospital+Cardiovascular+Center,Cape Cod Hospital Cardiovascular Center Hyannis,,,,,,,"Sep 30, 2023",Myocardial Perfusion Imaging,,,,,,,,,,,,,,,,
74,75,Cape Cod Hospital Cardiovascular Center,41.656745,-70.272111,granted,25 Main Street,,Hyannis,MA,02601,USA,,,,echo,www.google.com/search?q=Cape+Cod+Hospital+Cardiovascular+Center,Cape Cod Hospital Cardiovascular Center Hyannis,,,"Jan 29, 2023",Adult Transthoracic,,,,,,,,,,,,,,,,,,,,
