,id,name,lat,lng,category,address,address2,city,state,postal,country,phone,web,features,modalities,searchGoogle,search,ct,ct_areas,echo,echo_areas,mr,mr_areas,nuclear,nuclear_areas,vascular,vascular_areas,pediatric_echo,pediatric_echo_areas,ct-dental,ct-dental_areas,stenting,stenting_areas,vein_center,vein_center_areas,cardiac_electrophysiology,cardiac_electrophysiology_areas,cardiovascular_catheterization,cardiovascular_catheterization_areas,jrcdms,jrcdms_areas
10,11,"Cardiology Physicians of Fairfield County, LLC",41.223548,-73.218227,granted,2979 Main Street,,Bridgeport,CT,06606,USA,,,,vascular,"www.google.com/search?q=Cardiology+Physicians+of+Fairfield+County,+LLC","Cardiology Physicians of Fairfield County, LLC Bridgeport",,,,,,,,,"Aug 31, 2023","Extracranial Cerebrovascular Testing, Peripheral Arterial Testing",,,,,,,,,,,,,,
11,12,"Cardiology Physicians of Fairfield County, LLC",41.119316,-73.417226,granted,40 Cross Street,,Norwalk,CT,06851,USA,,,,vascular,"www.google.com/search?q=Cardiology+Physicians+of+Fairfield+County,+LLC","Cardiology Physicians of Fairfield County, LLC Norwalk",,,,,,,,,"Aug 31, 2023","Extracranial Cerebrovascular Testing, Peripheral Arterial Testing",,,,,,,,,,,,,,
12,13,"Cardiology Physicians of Fairfield County, LLC",41.061134,-73.541237,granted,1177 Summer Street,5th floor,Stamford,CT,06905,USA,,,,vascular,"www.google.com/search?q=Cardiology+Physicians+of+Fairfield+County,+LLC","Cardiology Physicians of Fairfield County, LLC Stamford",,,,,,,,,"Aug 31, 2023","Extracranial Cerebrovascular Testing, Peripheral Arterial Testing",,,,,,,,,,,,,,
13,14,"Cardiology, PC",41.727144,-72.801998,granted,11 South Road,Suite 100,Farmington,CT,06032,USA,,cardiologypcofhartford.com,,nuclear,,"Cardiology, PC Farmington",,,,,,,"Jul 31, 2024",Myocardial Perfusion Imaging,,,,,,,,,,,,,,,,
14,15,Cardiovascular Health LLC,41.296459,-72.928564,granted,2 Church Street South,,New Haven,CT,06519,USA,,,,echo,www.google.com/search?q=Cardiovascular+Health+LLC,Cardiovascular Health LLC New Haven,,,"Feb 28, 2025",Adult Transthoracic,,,,,,,,,,,,,,,,,,,,
15,16,Cardiovascular Health LLC,41.27821,-72.52408,granted,8 East Main Street,,Clinton,CT,06413,USA,,,,echo,www.google.com/search?q=Cardiovascular+Health+LLC,Cardiovascular Health LLC Clinton,,,"Feb 28, 2025",Adult Transthoracic,,,,,,,,,,,,,,,,,,,,
16,17,Center for Vein Restoration,41.547466,-73.061277,granted,475 Chase Parkway,,Waterbury,CT,06708,USA,,,,vascular,www.google.com/search?q=Center+for+Vein+Restoration,Center for Vein Restoration Waterbury,,,,,,,,,"Nov 30, 2022",Peripheral Venous Testing,,,,,,,,,,,,,,
17,18,Center for Vein Restoration,41.605947,-72.709312,granted,136 Berlin Rd. Suite 202,,Cromwell,CT,06416,USA,,,,vascular,www.google.com/search?q=Center+for+Vein+Restoration,Center for Vein Restoration Cromwell,,,,,,,,,"Nov 30, 2022",Peripheral Venous Testing,,,,,,,,,,,,,,
18,19,Center for Vein Restoration,41.119363,-73.417173,granted,40 Cross Street Suite 320,,Norwalk,CT,06851,USA,,,,vascular,www.google.com/search?q=Center+for+Vein+Restoration,Center for Vein Restoration Norwalk,,,,,,,,,"Nov 30, 2022",Peripheral Venous Testing,,,,,,,,,,,,,,
19,20,Center for Vein Restoration,41.998034,-72.581047,granted,"113 Elm Street, Suite 301",,Enfield,CT,06082,USA,,www.centerforvein.com,,vascular,,Center for Vein Restoration Enfield,,,,,,,,,"Nov 30, 2022",Peripheral Venous Testing,,,,,,,,,,,,,,
20,21,Center for Vein Restoration,41.062082,-73.541861,granted,1290 Summer Street,Suite 2100,Stamford,CT,06905,USA,,www.centerforvein.com,,vascular,,Center for Vein Restoration Stamford,,,,,,,,,"Nov 30, 2022",Peripheral Venous Testing,,,,,,,,,,,,,,
21,22,Center for Vein Restoration,41.816873,-72.734414,granted,701 Cottage Grove Road,Suite E110,Bloomfield,CT,06002,USA,,www.centerforvein.com,,vascular,,Center for Vein Restoration Bloomfield,,,,,,,,,"Nov 30, 2022",Peripheral Venous Testing,,,,,,,,,,,,,,
22,23,Center for Vein Restoration,41.714279,-72.589389,granted,622 Hebron Ave,Suite 103,Glastonbury,CT,06033,USA,,,,vascular,www.google.com/search?q=Center+for+Vein+Restoration,Center for Vein Restoration Glastonbury,,,,,,,,,"Nov 30, 2022",Peripheral Venous Testing,,,,,,,,,,,,,,
23,24,"Central Connecticut Cardiologists, LLC",41.768554,-72.702099,granted,19 Woodland Street,Suite 45,Hartford,CT,06105,USA,,,,nuclear,"www.google.com/search?q=Central+Connecticut+Cardiologists,+LLC","Central Connecticut Cardiologists, LLC Hartford",,,,,,,"Aug 31, 2025",Myocardial Perfusion Imaging,,,,,,,,,,,,,,,,
24,25,"Central Connecticut Cardiologists, LLC",41.768554,-72.702099,granted,19 Woodland Street,Suite 45,Hartford,CT,06105,USA,,,,echo,"www.google.com/search?q=Central+Connecticut+Cardiologists,+LLC","Central Connecticut Cardiologists, LLC Hartford",,,"Dec 31, 2024",Adult Transthoracic,,,,,,,,,,,,,,,,,,,,
25,26,"Central Connecticut Cardiologists, LLC- Enfield",41.99842,-72.592988,granted,1699  King Street,Suite 404,Enfield,CT,06082,USA,,,,echo,"www.google.com/search?q=Central+Connecticut+Cardiologists,+LLC-+Enfield","Central Connecticut Cardiologists, LLC- Enfield Enfield",,,"Dec 31, 2024",Adult Transthoracic,,,,,,,,,,,,,,,,,,,,
26,27,"Central Connecticut Cardiologists, LLC- Simsbury",41.850929,-72.813043,granted,381 Hopmeadow Street,Suite 304,Weatogue,CT,06089,USA,,,,echo,"www.google.com/search?q=Central+Connecticut+Cardiologists,+LLC-+Simsbury","Central Connecticut Cardiologists, LLC- Simsbury Weatogue",,,"Dec 31, 2024",Adult Transthoracic,,,,,,,,,,,,,,,,,,,,
27,28,Charlotte Hungerford Hospital,41.790846,-73.133143,granted,540 Litchfield St.,,Torrington,CT,06790,USA,,,,echo,www.google.com/search?q=Charlotte+Hungerford+Hospital,Charlotte Hungerford Hospital Torrington,,,"Mar 31, 2025","Adult Transesophageal, Adult Transthoracic",,,,,,,,,,,,,,,,,,,,
28,29,Charlotte Hungerford Hospital Cardiovascular Medicine,41.786012,-73.14744,granted,1215 New Litchfield Street,,Torrington,CT,06790,USA,,,,echo,www.google.com/search?q=Charlotte+Hungerford+Hospital+Cardiovascular+Medicine,Charlotte Hungerford Hospital Cardiovascular Medicine Torrington,,,"Mar 31, 2025",Adult Transthoracic,,,,,,,,,,,,,,,,,,,,
29,30,Charlotte Hungerford Multi-Speciality Group,41.786001,-73.147487,granted,1215 New Litchfield Rd,,Torrington,CT,06790,USA,,Charlotte Hungerford Hosptial,,vascular,,Charlotte Hungerford Multi-Speciality Group Torrington,,,,,,,,,"Aug 31, 2024",Extracranial Cerebrovascular Testing,,,,,,,,,,,,,,
30,31,"Connecticut Cardiology Center, PC",41.786259,-72.523806,granted,201 Main Street,,Manchester,CT,06042,USA,,,,echo,"www.google.com/search?q=Connecticut+Cardiology+Center,+PC","Connecticut Cardiology Center, PC Manchester",,,"Jul 31, 2024",Adult Transthoracic,,,,,,,,,,,,,,,,,,,,
31,32,Connecticut Children’s Medical Center,41.753482,-72.682812,granted,282 Washington St,Suite 2B,Hartford,CT,06126,USA,,,,pediatric_echo,www.google.com/search?q=Connecticut+Children’s+Medical+Center,Connecticut Children’s Medical Center Hartford,,,,,,,,,,,"Jun 30, 2023","Pediatric Transesophageal, Pediatric Transthoracic, Fetal",,,,,,,,,,,,
32,33,Connecticut Children’s Medical Center,41.727149,-72.801882,granted,11 South Rd.,,Farmington,CT,06032,USA,,,,pediatric_echo,www.google.com/search?q=Connecticut+Children’s+Medical+Center,Connecticut Children’s Medical Center Farmington,,,,,,,,,,,"Jun 30, 2023","Pediatric Transthoracic, Fetal",,,,,,,,,,,,
33,34,Connecticut Imaging Partners,41.989195,-72.568923,granted,100 Hazard Avenue,,Enfield,CT,06082,USA,,,,vascular,www.google.com/search?q=Connecticut+Imaging+Partners,Connecticut Imaging Partners Enfield,,,,,,,,,"Nov 29, 2022","Extracranial Cerebrovascular Testing, Peripheral Arterial Testing",,,,,,,,,,,,,,
34,35,Connecticut Imaging Partners,41.816391,-72.726233,granted,6 Northwestern Drive,,Bloomfield,CT,06002,USA,,www.jeffersonradiology.com,,vascular,,Connecticut Imaging Partners Bloomfield,,,,,,,,,"Nov 29, 2022","Extracranial Cerebrovascular Testing, Peripheral Arterial Testing",,,,,,,,,,,,,,
35,36,Connecticut Imaging Partners,41.730563,-72.799827,granted,399 Farmington Avenue,,Farmington,CT,06032,USA,,www.jeffersonradiology.com,,vascular,,Connecticut Imaging Partners Farmington,,,,,,,,,"Nov 29, 2022","Extracranial Cerebrovascular Testing, Peripheral Arterial Testing",,,,,,,,,,,,,,
36,37,Connecticut Imaging Partners,41.75446,-72.680755,granted,85 Seymour Street,Suite 200,Hartford,CT,06106,USA,,,,vascular,www.google.com/search?q=Connecticut+Imaging+Partners,Connecticut Imaging Partners Hartford,,,,,,,,,"Nov 29, 2022","Extracranial Cerebrovascular Testing, Peripheral Arterial Testing",,,,,,,,,,,,,,
37,38,Connecticut Imaging Partners,41.762205,-72.741094,granted,941 Farmington Avenue,,West Hartford,CT,06107,USA,,www.jeffersonradiology.com,,vascular,,Connecticut Imaging Partners West Hartford,,,,,,,,,"Nov 29, 2022","Extracranial Cerebrovascular Testing, Peripheral Arterial Testing",,,,,,,,,,,,,,
38,39,Connecticut Imaging Partners,41.715421,-72.586382,granted,"704 Hebron Avenue, Suite 100",,Glastonbury,CT,06033,USA,,www.jeffersonradiology.com,,vascular,,Connecticut Imaging Partners Glastonbury,,,,,,,,,"Nov 29, 2022","Extracranial Cerebrovascular Testing, Peripheral Arterial Testing",,,,,,,,,,,,,,
39,40,Connecticut Imaging Partners,41.81651,-72.829927,granted,"100 Simsbury Road, Suite 101",,Avon,CT,06001,USA,,,,vascular,www.google.com/search?q=Connecticut+Imaging+Partners,Connecticut Imaging Partners Avon,,,,,,,,,"Nov 29, 2022","Extracranial Cerebrovascular Testing, Peripheral Arterial Testing",,,,,,,,,,,,,,
40,41,Connecticut Imaging Partners,41.687049,-72.655115,granted,"1260 Silas Deane Highway, Suite 104",,Wethersfield,CT,06109,USA,,www.jeffersonradiology.com,,vascular,,Connecticut Imaging Partners Wethersfield,,,,,,,,,"Nov 29, 2022","Extracranial Cerebrovascular Testing, Peripheral Arterial Testing",,,,,,,,,,,,,,
41,42,Connecticut Vascular Center P.C.,41.375027,-72.883678,granted,280 State Street,,North  Haven,CT,06473,USA,,www.ctvascularcenter.com,,vascular,,Connecticut Vascular Center P.C. North  Haven,,,,,,,,,"Jul 31, 2023","Extracranial Cerebrovascular Testing, Peripheral Arterial Testing, Peripheral Venous Testing",,,,,,,,,,,,,,
42,43,Connecticut Vascular Center P.C.,41.296436,-72.768452,granted,6 Business Park Drive,,Branford,CT,06405,USA,,www.ctvascularcenter.com,,vascular,,Connecticut Vascular Center P.C. Branford,,,,,,,,,"Jul 31, 2023","Extracranial Cerebrovascular Testing, Peripheral Arterial Testing, Peripheral Venous Testing",,,,,,,,,,,,,,
43,44,Connecticut Vascular Surgical Associates Connecticut,41.304016,-73.10214,granted,100 Beard Saw Mill Road,Suite 250,Shelton,CT,06484,USA,,www.cvtsa.net,,vascular,,Connecticut Vascular Surgical Associates Connecticut Shelton,,,,,,,,,"Dec 31, 2023","Extracranial Cerebrovascular Testing, Peripheral Arterial Testing, Peripheral Venous Testing",,,,,,,,,,,,,,
44,45,Connecticut Vascular Surgical Associates Connecticut,41.172042,-73.229271,granted,501 Kings Highway East,,Fairfield,CT,06825,USA,,Pending,,vascular,,Connecticut Vascular Surgical Associates Connecticut Fairfield,,,,,,,,,"Dec 31, 2023","Extracranial Cerebrovascular Testing, Peripheral Arterial Testing, Peripheral Venous Testing",,,,,,,,,,,,,,
45,46,"Consulting Cardiologists, P.C.",41.721468,-72.586268,granted,305 Western Blvd,Suite 100,Glastonbury,CT,06033,USA,,www.consultingcardiologists.com,,nuclear,,"Consulting Cardiologists, P.C. Glastonbury",,,,,,,"Oct 31, 2024","Myocardial Perfusion Imaging, Other Cardiovascular Imaging",,,,,,,,,,,,,,,,
46,47,"Consulting Cardiologists, PC",41.721468,-72.586268,multigranted,305 Western Blvd.,,Glastonbury,CT,06033,USA,,,,"vascular, echo","www.google.com/search?q=Consulting+Cardiologists,+PC","Consulting Cardiologists, PC Glastonbury",,,"Apr 30, 2025","Adult Stress, Adult Transthoracic",,,,,"Nov 30, 2023","Extracranial Cerebrovascular Testing, Peripheral Arterial Testing",,,,,,,,,,,,,,
47,48,"Consulting Cardiologists, PC",41.75446,-72.680755,multigranted,85 Seymour Street,Suite 719,Hartford,CT,06106,USA,,,,"vascular, echo","www.google.com/search?q=Consulting+Cardiologists,+PC","Consulting Cardiologists, PC Hartford",,,"Apr 30, 2025",Adult Transthoracic,,,,,"Nov 30, 2023",Extracranial Cerebrovascular Testing,,,,,,,,,,,,,,
48,49,"Consulting Cardiologists, PC",41.81651,-72.829927,multigranted,100 Simsbury Road,Suite 202,Avon,CT,06001,USA,,,,"vascular, echo","www.google.com/search?q=Consulting+Cardiologists,+PC","Consulting Cardiologists, PC Avon",,,"Apr 30, 2025","Adult Stress, Adult Transthoracic",,,,,"Nov 30, 2023",Extracranial Cerebrovascular Testing,,,,,,,,,,,,,,
49,50,"Consulting Cardiologists, PC",41.482512,-72.773455,granted,1062 Barnes Road,Suite 300,Wallingford,CT,06492,USA,,www.consultingcardiologists.com,,nuclear,,"Consulting Cardiologists, PC Wallingford",,,,,,,"Oct 31, 2024",Myocardial Perfusion Imaging,,,,,,,,,,,,,,,,
50,51,"Consulting Cardiologists, PC",41.733139,-72.743278,granted,"433 South Main Street, Suite 109",,West Hartford,CT,06110,USA,,,,echo,"www.google.com/search?q=Consulting+Cardiologists,+PC","Consulting Cardiologists, PC West Hartford",,,"Apr 30, 2025","Adult Stress, Adult Transthoracic",,,,,,,,,,,,,,,,,,,,
51,52,"Consulting Cardiologists, PC",41.879111,-72.703716,granted,1060 Day Hill Road Suite 203,,Windsor,CT,06095,USA,,,,echo,"www.google.com/search?q=Consulting+Cardiologists,+PC","Consulting Cardiologists, PC Windsor",,,"Apr 30, 2025",Adult Transthoracic,,,,,,,,,,,,,,,,,,,,
52,53,"Consulting Cardiologists, PC",41.494718,-72.903446,granted,"280 South Main Street, Suite 205",,Cheshire,CT,06410,USA,,consultingcardiologists.com,,echo,,"Consulting Cardiologists, PC Cheshire",,,"Apr 30, 2025",Adult Transthoracic,,,,,,,,,,,,,,,,,,,,
53,54,"Consulting Cardiologists, PC",41.81651,-72.829927,granted,"100 Simsbury Road, Ste.202",,Avon,CT,06001,USA,,www.consultingcardiolgists.com,,nuclear,,"Consulting Cardiologists, PC Avon",,,,,,,"Oct 31, 2024",Myocardial Perfusion Imaging,,,,,,,,,,,,,,,,
54,55,"Consulting Cardiologists, PC",41.794969,-72.526432,multigranted,256 North Main Street,,Manchester,CT,06040,USA,,,,"vascular, echo","www.google.com/search?q=Consulting+Cardiologists,+PC","Consulting Cardiologists, PC Manchester",,,"Apr 30, 2025",Adult Transthoracic,,,,,"Nov 30, 2023",Extracranial Cerebrovascular Testing,,,,,,,,,,,,,,
55,56,"Consulting Cardiologists, PC",41.482512,-72.773455,multigranted,1062 Barnes Road,Suite 300,Wallingford,CT,06492,USA,,,,"vascular, echo","www.google.com/search?q=Consulting+Cardiologists,+PC","Consulting Cardiologists, PC Wallingford",,,"Apr 30, 2025","Adult Stress, Adult Transthoracic",,,,,"Nov 30, 2023","Extracranial Cerebrovascular Testing, Peripheral Arterial Testing",,,,,,,,,,,,,,
56,57,"Dr. Chandra K. Sacheti, MD, LLC",41.852511,-72.483498,granted,561 Talcottville Road,,Vernon,CT,06066,USA,,,,nuclear,"www.google.com/search?q=Dr.+Chandra+K.+Sacheti,+MD,+LLC","Dr. Chandra K. Sacheti, MD, LLC Vernon",,,,,,,"Dec 31, 2024",Myocardial Perfusion Imaging,,,,,,,,,,,,,,,,
57,58,Eastern Connecticut Cardiology Associates,41.773639,-72.695609,granted,290 Collins St.,,Hartford,CT,06105,USA,,,,nuclear,www.google.com/search?q=Eastern+Connecticut+Cardiology+Associates,Eastern Connecticut Cardiology Associates Hartford,,,,,,,"Feb 28, 2025",Myocardial Perfusion Imaging,,,,,,,,,,,,,,,,
58,59,Eastern Connecticut Cardiology Associates,41.773639,-72.695609,granted,290 Collins St.,,Hartford,CT,06105,USA,,,,echo,www.google.com/search?q=Eastern+Connecticut+Cardiology+Associates,Eastern Connecticut Cardiology Associates Hartford,,,"Dec 31, 2022",Adult Transthoracic,,,,,,,,,,,,,,,,,,,,
59,60,"Eastern Connecticut Cardiology Associates, LLC",41.783126,-72.525375,granted,43 West Middle Turnpike,,Manchester,CT,06040,USA,,eccallc.com,,echo,,"Eastern Connecticut Cardiology Associates, LLC Manchester",,,"Dec 31, 2022",Adult Transthoracic,,,,,,,,,,,,,,,,,,,,
60,61,"Eastern Connecticut Cardiology Associates, LLC",41.783126,-72.525375,granted,43 West Middle Turnpike,,Manchester,CT,06040,USA,,eccallc.com,,nuclear,,"Eastern Connecticut Cardiology Associates, LLC Manchester",,,,,,,"Feb 28, 2025",Myocardial Perfusion Imaging,,,,,,,,,,,,,,,,
61,62,Family Practice and Internal Medicine (Care Medica),41.391829,-72.859102,granted,52 Washington Avenue,,North Haven,CT,06473,USA,,,,echo,www.google.com/search?q=Family+Practice+and+Internal+Medicine+(Care+Medica),Family Practice and Internal Medicine (Care Medica) North Haven,,,"Sep 30, 2024",Adult Transthoracic,,,,,,,,,,,,,,,,,,,,
62,63,"Greater Hartford Cardiology Group, PC",41.771834,-72.698898,granted,1000 Asylum Avenue,Suite 4300,Hartford,CT,06105,USA,,,,nuclear,"www.google.com/search?q=Greater+Hartford+Cardiology+Group,+PC","Greater Hartford Cardiology Group, PC Hartford",,,,,,,"Sep 29, 2022",Myocardial Perfusion Imaging,,,,,,,,,,,,,,,,
63,64,"Greenwich Cardiology Associates, LLC",41.017193,-73.645975,granted,67 Holly Hill Lane,,Greenwich,CT,06830,USA,,www.gcardiology.com,,vascular,,"Greenwich Cardiology Associates, LLC Greenwich",,,,,,,,,"Oct 31, 2024",Extracranial Cerebrovascular Testing,,,,,,,,,,,,,,
64,65,Greenwich Hospital,41.034395,-73.629632,granted,5 Perryridge Rd,,Greenwich,CT,06830,USA,,,,echo,www.google.com/search?q=Greenwich+Hospital,Greenwich Hospital Greenwich,,,"Dec 30, 2022","Adult Stress, Adult Transthoracic",,,,,,,,,,,,,,,,,,,,
65,66,"Gregory S. Azia, MD",41.335337,-72.105161,granted,399 Ocean Ave,,New London,CT,06320,USA,,,,vascular,"www.google.com/search?q=Gregory+S.+Azia,+MD","Gregory S. Azia, MD New London",,,,,,,,,"May 31, 2025",Peripheral Venous Testing,,,,,,,,,,,,,,
66,67,Griffin Hospital,41.335978,-73.088689,granted,130 Division Street,,Derby,CT,06418,USA,,,,echo,www.google.com/search?q=Griffin+Hospital,Griffin Hospital Derby,,,"Mar 31, 2024","Adult Transesophageal, Adult Transthoracic",,,,,,,,,,,,,,,,,,,,
67,68,Hartford Healthcare Medical Group,41.295438,-72.376854,multigranted,51 Main Street,,Old Saybrook,CT,06475,USA,,,,"vascular, nuclear",www.google.com/search?q=Hartford+Healthcare+Medical+Group,Hartford Healthcare Medical Group Old Saybrook,,,,,,,"Aug 31, 2023",Myocardial Perfusion Imaging,"Jul 31, 2023","Extracranial Cerebrovascular Testing, Peripheral Arterial Testing",,,,,,,,,,,,,,
68,69,Hartford Healthcare Medical Group,41.278301,-72.853824,granted,251 West Main Street,,Branford,CT,06405,USA,,,,nuclear,www.google.com/search?q=Hartford+Healthcare+Medical+Group,Hartford Healthcare Medical Group Branford,,,,,,,"Aug 31, 2023",Myocardial Perfusion Imaging,,,,,,,,,,,,,,,,
69,70,Hartford Healthcare Medical Group,41.317606,-72.131612,granted,100 Perkins Farm Drive,Suite 301,Mystic,CT,06355,,,,,nuclear,www.google.com/search?q=Hartford+Healthcare+Medical+Group,Hartford Healthcare Medical Group Mystic,,,,,,,"Aug 31, 2023",Myocardial Perfusion Imaging,,,,,,,,,,,,,,,,
70,71,Hartford Healthcare Medical Group,41.63293,-72.461001,multigranted,14 Jones Hollow Road,,Marlborough,CT,06447,USA,,,,"vascular, nuclear",www.google.com/search?q=Hartford+Healthcare+Medical+Group,Hartford Healthcare Medical Group Marlborough,,,,,,,"Aug 31, 2023",Myocardial Perfusion Imaging,"Jul 31, 2023","Extracranial Cerebrovascular Testing, Peripheral Arterial Testing",,,,,,,,,,,,,,
71,72,Hartford Healthcare Medical Group,41.542567,-72.62654,multigranted,420 Saybrook Road,Suite A,Middletown,CT,06457,USA,,,,"vascular, nuclear",www.google.com/search?q=Hartford+Healthcare+Medical+Group,Hartford Healthcare Medical Group Middletown,,,,,,,"Aug 31, 2023","Equilibrium Radionuclide Angiography, Myocardial Perfusion Imaging","Jul 31, 2023","Extracranial Cerebrovascular Testing, Peripheral Arterial Testing",,,,,,,,,,,,,,
72,73,Hartford HealthCare Medical Group,41.816875,-72.734263,granted,711 Cottage Grove Road,,Bloomfield,CT,06002,USA,,www.cottagegrovecardiology.com,,nuclear,,Hartford HealthCare Medical Group Bloomfield,,,,,,,"Aug 31, 2023",Myocardial Perfusion Imaging,,,,,,,,,,,,,,,,
73,74,Hartford Healthcare Medical Group  Soundview Medical Associates,41.158171,-73.420784,granted,761 Main Avenue,Suite 201,Norwalk,CT,06851,USA,,,,echo,www.google.com/search?q=Hartford+Healthcare+Medical+Group++Soundview+Medical+Associates,Hartford Healthcare Medical Group  Soundview Medical Associates Norwalk,,,"Sep 30, 2023","Adult Stress, Adult Transthoracic",,,,,,,,,,,,,,,,,,,,
74,75,Hartford HealthCare Medical Group Cardiology,41.907633,-71.906514,granted,37 Kennedy Drive,Suite A,Putnam,CT,06260,USA,,,,echo,www.google.com/search?q=Hartford+HealthCare+Medical+Group+Cardiology,Hartford HealthCare Medical Group Cardiology Putnam,,,"Jan 31, 2024",Adult Transthoracic,,,,,,,,,,,,,,,,,,,,
75,76,Hartford HealthCare Medical Group Specialists,41.753296,-72.678814,multigranted,100 Retreat Avenue,Suite 811,Hartford,CT,06106,USA,,,,"vascular, echo",www.google.com/search?q=Hartford+HealthCare+Medical+Group+Specialists,Hartford HealthCare Medical Group Specialists Hartford,,,"May 31, 2024",Adult Transthoracic,,,,,"Jan 29, 2023",Extracranial Cerebrovascular Testing,,,,,,,,,,,,,,
76,77,Hartford HealthCare Medical Group Specialists,41.727144,-72.801998,multigranted,11 South Road,Suite 100,Farmington,CT,06032,USA,,,,"vascular, echo",www.google.com/search?q=Hartford+HealthCare+Medical+Group+Specialists,Hartford HealthCare Medical Group Specialists Farmington,,,"May 31, 2024",Adult Transthoracic,,,,,"Jan 29, 2023",Extracranial Cerebrovascular Testing,,,,,,,,,,,,,,
